id,prestamo_id,fecha_efectiva,fecha_proceso,ordinal_interno,numero_operacion,concepto_id,fecha_vencimiento,tasa,monto_transaccion,abono_capital,intrs_ctes,seguro,fee,usuario,numero_cuota,estado,capital_aplicado_periodo,numero_pago_referencia,numero_asiento_contable
1101,90022,,2025-09-30,317,17,PLANINT,2026-03-13,0.0000,10803.60,0.00,0.00,0.00,0.00,admin25+,7,PENDIENTE,0.00,,0
1102,90022,,2025-09-30,318,18,PLANSEG,2026-03-13,0.0000,53600.00,0.00,0.00,0.00,0.00,admin25+,7,PENDIENTE,0.00,,0
1103,90022,,2025-09-30,319,19,PLANCAP,2026-04-13,0.0000,43653.76,0.00,0.00,0.00,0.00,admin25+,8,PENDIENTE,0.00,,0
1104,90022,,2025-09-30,320,20,PLANINT,2026-04-13,0.0000,10264.66,0.00,0.00,0.00,0.00,admin25+,8,PENDIENTE,0.00,,0
1105,90022,,2025-09-30,321,21,PLANSEG,2026-04-13,0.0000,53600.00,0.00,0.00,0.00,0.00,admin25+,8,PENDIENTE,0.00,,0
1106,90022,,2025-09-30,322,22,PLANCAP,2026-05-13,0.0000,44199.43,0.00,0.00,0.00,0.00,admin25+,9,PENDIENTE,0.00,,0
1107,90022,,2025-09-30,323,23,PLANINT,2026-05-13,0.0000,9718.99,0.00,0.00,0.00,0.00,admin25+,9,PENDIENTE,0.00,,0
1108,90022,,2025-09-30,324,24,PLANSEG,2026-05-13,0.0000,53600.00,0.00,0.00,0.00,0.00,admin25+,9,PENDIENTE,0.00,,0
1109,90022,,2025-09-30,325,25,PLANCAP,2026-06-13,0.0000,44751.92,0.00,0.00,0.00,0.00,admin25+,10,PENDIENTE,0.00,,0
1110,90022,,2025-09-30,326,26,PLANINT,2026-06-13,0.0000,9166.50,0.00,0.00,0.00,0.00,admin25+,10,PENDIENTE,0.00,,0
1111,90022,,2025-09-30,327,27,PLANSEG,2026-06-13,0.0000,53600.00,0.00,0.00,0.00,0.00,admin25+,10,PENDIENTE,0.00,,0
1112,90022,,2025-09-30,328,28,PLANCAP,2026-07-13,0.0000,45311.32,0.00,0.00,0.00,0.00,admin25+,11,PENDIENTE,0.00,,0
1113,90022,,2025-09-30,329,29,PLANINT,2026-07-13,0.0000,8607.10,0.00,0.00,0.00,0.00,admin25+,11,PENDIENTE,0.00,,0
1114,90022,,2025-09-30,330,30,PLANSEG,2026-07-13,0.0000,53600.00,0.00,0.00,0.00,0.00,admin25+,11,PENDIENTE,0.00,,0
1115,90022,,2025-09-30,331,31,PLANCAP,2026-08-13,0.0000,45877.71,0.00,0.00,0.00,0.00,admin25+,12,PENDIENTE,0.00,,0
1116,90022,,2025-09-30,332,32,PLANINT,2026-08-13,0.0000,8040.71,0.00,0.00,0.00,0.00,admin25+,12,PENDIENTE,0.00,,0
1117,90022,,2025-09-30,333,33,PLANSEG,2026-08-13,0.0000,53600.00,0.00,0.00,0.00,0.00,admin25+,12,PENDIENTE,0.00,,0
1118,90022,,2025-09-30,334,34,PLANCAP,2026-09-13,0.0000,46451.18,0.00,0.00,0.00,0.00,admin25+,13,PENDIENTE,0.00,,0
1119,90022,,2025-09-30,335,35,PLANINT,2026-09-13,0.0000,7467.24,0.00,0.00,0.00,0.00,admin25+,13,PENDIENTE,0.00,,0
1120,90022,,2025-09-30,336,36,PLANSEG,2026-09-13,0.0000,53600.00,0.00,0.00,0.00,0.00,admin25+,13,PENDIENTE,0.00,,0
1121,90022,,2025-09-30,337,37,PLANCAP,2026-10-13,0.0000,47031.82,0.00,0.00,0.00,0.00,admin25+,14,PENDIENTE,0.00,,0
1122,90022,,2025-09-30,338,38,PLANINT,2026-10-13,0.0000,6886.60,0.00,0.00,0.00,0.00,admin25+,14,PENDIENTE,0.00,,0
1123,90022,,2025-09-30,339,39,PLANSEG,2026-10-13,0.0000,53600.00,0.00,0.00,0.00,0.00,admin25+,14,PENDIENTE,0.00,,0
1124,90022,,2025-09-30,340,40,PLANCAP,2026-11-13,0.0000,47619.72,0.00,0.00,0.00,0.00,admin25+,15,PENDIENTE,0.00,,0
1125,90022,,2025-09-30,341,41,PLANINT,2026-11-13,0.0000,6298.70,0.00,0.00,0.00,0.00,admin25+,15,PENDIENTE,0.00,,0
1126,90022,,2025-09-30,342,42,PLANSEG,2026-11-13,0.0000,53600.00,0.00,0.00,0.00,0.00,admin25+,15,PENDIENTE,0.00,,0
1127,90022,,2025-09-30,343,43,PLANCAP,2026-12-13,0.0000,48214.97,0.00,0.00,0.00,0.00,admin25+,16,PENDIENTE,0.00,,0
1128,90022,,2025-09-30,344,44,PLANINT,2026-12-13,0.0000,5703.45,0.00,0.00,0.00,0.00,admin25+,16,PENDIENTE,0.00,,0
1129,90022,,2025-09-30,345,45,PLANSEG,2026-12-13,0.0000,53600.00,0.00,0.00,0.00,0.00,admin25+,16,PENDIENTE,0.00,,0
1130,90022,,2025-09-30,346,46,PLANCAP,2027-01-13,0.0000,48817.65,0.00,0.00,0.00,0.00,admin25+,17,PENDIENTE,0.00,,0
1131,90022,,2025-09-30,347,47,PLANINT,2027-01-13,0.0000,5100.77,0.00,0.00,0.00,0.00,admin25+,17,PENDIENTE,0.00,,0
1132,90022,,2025-09-30,348,48,PLANSEG,2027-01-13,0.0000,53600.00,0.00,0.00,0.00,0.00,admin25+,17,PENDIENTE,0.00,,0
1133,90022,,2025-09-30,349,49,PLANCAP,2027-02-13,0.0000,49427.87,0.00,0.00,0.00,0.00,admin25+,18,PENDIENTE,0.00,,0
1134,90022,,2025-09-30,350,50,PLANINT,2027-02-13,0.0000,4490.55,0.00,0.00,0.00,0.00,admin25+,18,PENDIENTE,0.00,,0
1135,90022,,2025-09-30,351,51,PLANSEG,2027-02-13,0.0000,53600.00,0.00,0.00,0.00,0.00,admin25+,18,PENDIENTE,0.00,,0
1136,90022,,2025-09-30,352,52,PLANCAP,2027-03-13,0.0000,50045.72,0.00,0.00,0.00,0.00,admin25+,19,PENDIENTE,0.00,,0
1137,90022,,2025-09-30,353,53,PLANINT,2027-03-13,0.0000,3872.70,0.00,0.00,0.00,0.00,admin25+,19,PENDIENTE,0.00,,0
1138,90022,,2025-09-30,354,54,PLANSEG,2027-03-13,0.0000,53600.00,0.00,0.00,0.00,0.00,admin25+,19,PENDIENTE,0.00,,0
1139,90022,,2025-09-30,355,55,PLANCAP,2027-04-13,0.0000,50671.29,0.00,0.00,0.00,0.00,admin25+,20,PENDIENTE,0.00,,0
1140,90022,,2025-09-30,356,56,PLANINT,2027-04-13,0.0000,3247.13,0.00,0.00,0.00,0.00,admin25+,20,PENDIENTE,0.00,,0
1141,90022,,2025-09-30,357,57,PLANSEG,2027-04-13,0.0000,53600.00,0.00,0.00,0.00,0.00,admin25+,20,PENDIENTE,0.00,,0
1142,90022,,2025-09-30,358,58,PLANCAP,2027-05-13,0.0000,51304.69,0.00,0.00,0.00,0.00,admin25+,21,PENDIENTE,0.00,,0
1143,90022,,2025-09-30,359,59,PLANINT,2027-05-13,0.0000,2613.73,0.00,0.00,0.00,0.00,admin25+,21,PENDIENTE,0.00,,0
1144,90022,,2025-09-30,360,60,PLANSEG,2027-05-13,0.0000,53600.00,0.00,0.00,0.00,0.00,admin25+,21,PENDIENTE,0.00,,0
1145,90022,,2025-09-30,361,61,PLANCAP,2027-06-13,0.0000,51945.99,0.00,0.00,0.00,0.00,admin25+,22,PENDIENTE,0.00,,0
1146,90022,,2025-09-30,362,62,PLANINT,2027-06-13,0.0000,1972.43,0.00,0.00,0.00,0.00,admin25+,22,PENDIENTE,0.00,,0
1147,90022,,2025-09-30,363,63,PLANSEG,2027-06-13,0.0000,53600.00,0.00,0.00,0.00,0.00,admin25+,22,PENDIENTE,0.00,,0
1148,90022,,2025-09-30,364,64,PLANCAP,2027-07-13,0.0000,52595.32,0.00,0.00,0.00,0.00,admin25+,23,PENDIENTE,0.00,,0
1149,90022,,2025-09-30,365,65,PLANINT,2027-07-13,0.0000,1323.10,0.00,0.00,0.00,0.00,admin25+,23,PENDIENTE,0.00,,0
1150,90022,,2025-09-30,366,66,PLANSEG,2027-07-13,0.0000,53600.00,0.00,0.00,0.00,0.00,admin25+,23,PENDIENTE,0.00,,0
1151,90022,,2025-09-30,367,67,PLANCAP,2027-08-13,0.0000,53252.72,0.00,0.00,0.00,0.00,admin25+,24,PENDIENTE,0.00,,0
1152,90022,,2025-09-30,368,68,PLANINT,2027-08-13,0.0000,665.70,0.00,0.00,0.00,0.00,admin25+,24,PENDIENTE,0.00,,0
1153,90022,,2025-09-30,369,69,PLANSEG,2027-08-13,0.0000,53600.00,0.00,0.00,0.00,0.00,admin25+,24,PENDIENTE,0.00,,0
1084,90022,2025-09-13,2025-09-30,300,56,PLANCAP,2025-09-13,0.0000,268002.00,268002.00,0.00,0.00,0.00,sistema,1,PAGADA,0.00,,0
1154,90022,,2025-09-13,10,1,CAUSAC,2025-09-13,15.0000,446.67,0.00,446.67,0.00,0.00,sistema,,TRANSACCION,0.00,,0
1155,90045,2025-08-29,2025-09-30,1,0,DES,2027-02-28,12.5000,5000000.00,0.00,0.00,0.00,0.00,admin25+,0,TRANSACCION ,0.00,,0
1161,90045,,2025-09-30,305,5,PLANINT,2025-10-28,0.0000,39413.59,0.00,0.00,0.00,0.00,admin25+,3,PENDIENTE,0.00,,0
1162,90045,,2025-09-30,306,6,PLANSEG,2025-10-28,0.0000,200000.00,0.00,0.00,0.00,0.00,admin25+,3,PENDIENTE,0.00,,0
1163,90045,,2025-09-30,307,7,PLANCAP,2025-11-28,0.0000,220825.16,0.00,0.00,0.00,0.00,admin25+,4,PENDIENTE,0.00,,0
1164,90045,,2025-09-30,308,8,PLANINT,2025-11-28,0.0000,37137.04,0.00,0.00,0.00,0.00,admin25+,4,PENDIENTE,0.00,,0
1165,90045,,2025-09-30,309,9,PLANSEG,2025-11-28,0.0000,200000.00,0.00,0.00,0.00,0.00,admin25+,4,PENDIENTE,0.00,,0
1166,90045,,2025-09-30,310,10,PLANCAP,2025-12-28,0.0000,223125.42,0.00,0.00,0.00,0.00,admin25+,5,PENDIENTE,0.00,,0
1167,90045,,2025-09-30,311,11,PLANINT,2025-12-28,0.0000,34836.78,0.00,0.00,0.00,0.00,admin25+,5,PENDIENTE,0.00,,0
1168,90045,,2025-09-30,312,12,PLANSEG,2025-12-28,0.0000,200000.00,0.00,0.00,0.00,0.00,admin25+,5,PENDIENTE,0.00,,0
1169,90045,,2025-09-30,313,13,PLANCAP,2026-01-28,0.0000,225449.64,0.00,0.00,0.00,0.00,admin25+,6,PENDIENTE,0.00,,0
1170,90045,,2025-09-30,314,14,PLANINT,2026-01-28,0.0000,32512.56,0.00,0.00,0.00,0.00,admin25+,6,PENDIENTE,0.00,,0
1171,90045,,2025-09-30,315,15,PLANSEG,2026-01-28,0.0000,200000.00,0.00,0.00,0.00,0.00,admin25+,6,PENDIENTE,0.00,,0
1172,90045,,2025-09-30,316,16,PLANCAP,2026-02-28,0.0000,227798.08,0.00,0.00,0.00,0.00,admin25+,7,PENDIENTE,0.00,,0
1173,90045,,2025-09-30,317,17,PLANINT,2026-02-28,0.0000,30164.12,0.00,0.00,0.00,0.00,admin25+,7,PENDIENTE,0.00,,0
1174,90045,,2025-09-30,318,18,PLANSEG,2026-02-28,0.0000,200000.00,0.00,0.00,0.00,0.00,admin25+,7,PENDIENTE,0.00,,0
1175,90045,,2025-09-30,319,19,PLANCAP,2026-03-28,0.0000,230170.98,0.00,0.00,0.00,0.00,admin25+,8,PENDIENTE,0.00,,0
1176,90045,,2025-09-30,320,20,PLANINT,2026-03-28,0.0000,27791.22,0.00,0.00,0.00,0.00,admin25+,8,PENDIENTE,0.00,,0
1177,90045,,2025-09-30,321,21,PLANSEG,2026-03-28,0.0000,200000.00,0.00,0.00,0.00,0.00,admin25+,8,PENDIENTE,0.00,,0
1178,90045,,2025-09-30,322,22,PLANCAP,2026-04-28,0.0000,232568.59,0.00,0.00,0.00,0.00,admin25+,9,PENDIENTE,0.00,,0
1179,90045,,2025-09-30,323,23,PLANINT,2026-04-28,0.0000,25393.61,0.00,0.00,0.00,0.00,admin25+,9,PENDIENTE,0.00,,0
1180,90045,,2025-09-30,324,24,PLANSEG,2026-04-28,0.0000,200000.00,0.00,0.00,0.00,0.00,admin25+,9,PENDIENTE,0.00,,0
1181,90045,,2025-09-30,325,25,PLANCAP,2026-05-28,0.0000,234991.18,0.00,0.00,0.00,0.00,admin25+,10,PENDIENTE,0.00,,0
1182,90045,,2025-09-30,326,26,PLANINT,2026-05-28,0.0000,22971.02,0.00,0.00,0.00,0.00,admin25+,10,PENDIENTE,0.00,,0
1183,90045,,2025-09-30,327,27,PLANSEG,2026-05-28,0.0000,200000.00,0.00,0.00,0.00,0.00,admin25+,10,PENDIENTE,0.00,,0
1184,90045,,2025-09-30,328,28,PLANCAP,2026-06-28,0.0000,237439.00,0.00,0.00,0.00,0.00,admin25+,11,PENDIENTE,0.00,,0
1185,90045,,2025-09-30,329,29,PLANINT,2026-06-28,0.0000,20523.20,0.00,0.00,0.00,0.00,admin25+,11,PENDIENTE,0.00,,0
1186,90045,,2025-09-30,330,30,PLANSEG,2026-06-28,0.0000,200000.00,0.00,0.00,0.00,0.00,admin25+,11,PENDIENTE,0.00,,0
1187,90045,,2025-09-30,331,31,PLANCAP,2026-07-28,0.0000,239912.33,0.00,0.00,0.00,0.00,admin25+,12,PENDIENTE,0.00,,0
1188,90045,,2025-09-30,332,32,PLANINT,2026-07-28,0.0000,18049.87,0.00,0.00,0.00,0.00,admin25+,12,PENDIENTE,0.00,,0
1189,90045,,2025-09-30,333,33,PLANSEG,2026-07-28,0.0000,200000.00,0.00,0.00,0.00,0.00,admin25+,12,PENDIENTE,0.00,,0
1190,90045,,2025-09-30,334,34,PLANCAP,2026-08-28,0.0000,242411.41,0.00,0.00,0.00,0.00,admin25+,13,PENDIENTE,0.00,,0
1191,90045,,2025-09-30,335,35,PLANINT,2026-08-28,0.0000,15550.79,0.00,0.00,0.00,0.00,admin25+,13,PENDIENTE,0.00,,0
1192,90045,,2025-09-30,336,36,PLANSEG,2026-08-28,0.0000,200000.00,0.00,0.00,0.00,0.00,admin25+,13,PENDIENTE,0.00,,0
1193,90045,,2025-09-30,337,37,PLANCAP,2026-09-28,0.0000,244936.53,0.00,0.00,0.00,0.00,admin25+,14,PENDIENTE,0.00,,0
1157,90045,2025-09-30,2025-09-30,20,60,PLANCAP,2025-09-28,0.0000,216295.53,216295.53,0.00,0.00,0.00,admin25+,2,PAGADA,0.00,,0
1194,90045,,2025-09-30,338,38,PLANINT,2026-09-28,0.0000,13025.67,0.00,0.00,0.00,0.00,admin25+,14,PENDIENTE,0.00,,0
1195,90045,,2025-09-30,339,39,PLANSEG,2026-09-28,0.0000,200000.00,0.00,0.00,0.00,0.00,admin25+,14,PENDIENTE,0.00,,0
1196,90045,,2025-09-30,340,40,PLANCAP,2026-10-28,0.0000,247487.95,0.00,0.00,0.00,0.00,admin25+,15,PENDIENTE,0.00,,0
1197,90045,,2025-09-30,341,41,PLANINT,2026-10-28,0.0000,10474.25,0.00,0.00,0.00,0.00,admin25+,15,PENDIENTE,0.00,,0
1198,90045,,2025-09-30,342,42,PLANSEG,2026-10-28,0.0000,200000.00,0.00,0.00,0.00,0.00,admin25+,15,PENDIENTE,0.00,,0
1199,90045,,2025-09-30,343,43,PLANCAP,2026-11-28,0.0000,250065.95,0.00,0.00,0.00,0.00,admin25+,16,PENDIENTE,0.00,,0
1200,90045,,2025-09-30,344,44,PLANINT,2026-11-28,0.0000,7896.25,0.00,0.00,0.00,0.00,admin25+,16,PENDIENTE,0.00,,0
1201,90045,,2025-09-30,345,45,PLANSEG,2026-11-28,0.0000,200000.00,0.00,0.00,0.00,0.00,admin25+,16,PENDIENTE,0.00,,0
1202,90045,,2025-09-30,346,46,PLANCAP,2026-12-28,0.0000,252670.81,0.00,0.00,0.00,0.00,admin25+,17,PENDIENTE,0.00,,0
1203,90045,,2025-09-30,347,47,PLANINT,2026-12-28,0.0000,5291.39,0.00,0.00,0.00,0.00,admin25+,17,PENDIENTE,0.00,,0
1204,90045,,2025-09-30,348,48,PLANSEG,2026-12-28,0.0000,200000.00,0.00,0.00,0.00,0.00,admin25+,17,PENDIENTE,0.00,,0
1205,90045,,2025-09-30,349,49,PLANCAP,2027-01-28,0.0000,255302.83,0.00,0.00,0.00,0.00,admin25+,18,PENDIENTE,0.00,,0
1206,90045,,2025-09-30,350,50,PLANINT,2027-01-28,0.0000,2659.37,0.00,0.00,0.00,0.00,admin25+,18,PENDIENTE,0.00,,0
1207,90045,,2025-09-30,351,51,PLANSEG,2027-01-28,0.0000,200000.00,0.00,0.00,0.00,0.00,admin25+,18,PENDIENTE,0.00,,0
1156,90045,2025-08-29,2025-09-30,300,59,PLANCAP,2025-08-29,0.0000,1000000.00,1000000.00,0.00,0.00,0.00,sistema,1,PAGADA,0.00,,0
1209,90028,2025-09-30,2025-09-30,1,0,DES,2026-03-30,20.4000,410675.00,0.00,0.00,0.00,0.00,admin25+,0,TRANSACCION ,0.00,,0
1211,90028,,2025-09-30,301,1,PLANCAP,2025-10-28,0.0000,63511.58,0.00,0.00,0.00,0.00,admin25+,2,PENDIENTE,0.00,,0
1212,90028,,2025-09-30,302,2,PLANINT,2025-10-28,0.0000,5585.18,0.00,0.00,0.00,0.00,admin25+,2,PENDIENTE,0.00,,0
1213,90028,,2025-09-30,303,3,PLANSEG,2025-10-28,0.0000,16427.00,0.00,0.00,0.00,0.00,admin25+,2,PENDIENTE,0.00,,0
1214,90028,,2025-09-30,304,4,PLANCAP,2025-11-28,0.0000,64591.28,0.00,0.00,0.00,0.00,admin25+,3,PENDIENTE,0.00,,0
1215,90028,,2025-09-30,305,5,PLANINT,2025-11-28,0.0000,4505.48,0.00,0.00,0.00,0.00,admin25+,3,PENDIENTE,0.00,,0
1216,90028,,2025-09-30,306,6,PLANSEG,2025-11-28,0.0000,16427.00,0.00,0.00,0.00,0.00,admin25+,3,PENDIENTE,0.00,,0
1217,90028,,2025-09-30,307,7,PLANCAP,2025-12-28,0.0000,65689.33,0.00,0.00,0.00,0.00,admin25+,4,PENDIENTE,0.00,,0
1218,90028,,2025-09-30,308,8,PLANINT,2025-12-28,0.0000,3407.43,0.00,0.00,0.00,0.00,admin25+,4,PENDIENTE,0.00,,0
1219,90028,,2025-09-30,309,9,PLANSEG,2025-12-28,0.0000,16427.00,0.00,0.00,0.00,0.00,admin25+,4,PENDIENTE,0.00,,0
1220,90028,,2025-09-30,310,10,PLANCAP,2026-01-28,0.0000,66806.05,0.00,0.00,0.00,0.00,admin25+,5,PENDIENTE,0.00,,0
1221,90028,,2025-09-30,311,11,PLANINT,2026-01-28,0.0000,2290.71,0.00,0.00,0.00,0.00,admin25+,5,PENDIENTE,0.00,,0
1222,90028,,2025-09-30,312,12,PLANSEG,2026-01-28,0.0000,16427.00,0.00,0.00,0.00,0.00,admin25+,5,PENDIENTE,0.00,,0
1223,90028,,2025-09-30,313,13,PLANCAP,2026-02-28,0.0000,67941.76,0.00,0.00,0.00,0.00,admin25+,6,PENDIENTE,0.00,,0
1224,90028,,2025-09-30,314,14,PLANINT,2026-02-28,0.0000,1155.00,0.00,0.00,0.00,0.00,admin25+,6,PENDIENTE,0.00,,0
1225,90028,,2025-09-30,315,15,PLANSEG,2026-02-28,0.0000,16427.00,0.00,0.00,0.00,0.00,admin25+,6,PENDIENTE,0.00,,0
1210,90028,2025-09-30,2025-09-30,300,42,PLANCAP,2025-09-30,0.0000,82135.00,82135.00,0.00,0.00,0.00,sistema,1,PAGADA,0.00,,0
1226,90028,,2025-09-30,10,1,CAUSAC,2025-09-30,20.4000,186.17,0.00,186.17,0.00,0.00,sistema,,TRANSACCION,0.00,,0
1227,90036,2025-09-26,2025-09-30,1,0,DES,2026-09-26,12.5000,859232.00,0.00,0.00,0.00,0.00,admin25+,0,TRANSACCION ,0.00,,0
1229,90036,,2025-09-30,301,1,PLANCAP,2025-10-26,0.0000,59302.41,0.00,0.00,0.00,0.00,admin25+,2,PENDIENTE,0.00,,0
1230,90036,,2025-09-30,302,2,PLANINT,2025-10-26,0.0000,7160.27,0.00,0.00,0.00,0.00,admin25+,2,PENDIENTE,0.00,,0
1231,90036,,2025-09-30,303,3,PLANSEG,2025-10-26,0.0000,34369.00,0.00,0.00,0.00,0.00,admin25+,2,PENDIENTE,0.00,,0
1232,90036,,2025-09-30,304,4,PLANCAP,2025-11-26,0.0000,59920.14,0.00,0.00,0.00,0.00,admin25+,3,PENDIENTE,0.00,,0
1233,90036,,2025-09-30,305,5,PLANINT,2025-11-26,0.0000,6542.54,0.00,0.00,0.00,0.00,admin25+,3,PENDIENTE,0.00,,0
1234,90036,,2025-09-30,306,6,PLANSEG,2025-11-26,0.0000,34369.00,0.00,0.00,0.00,0.00,admin25+,3,PENDIENTE,0.00,,0
1235,90036,,2025-09-30,307,7,PLANCAP,2025-12-26,0.0000,60544.31,0.00,0.00,0.00,0.00,admin25+,4,PENDIENTE,0.00,,0
1236,90036,,2025-09-30,308,8,PLANINT,2025-12-26,0.0000,5918.37,0.00,0.00,0.00,0.00,admin25+,4,PENDIENTE,0.00,,0
1237,90036,,2025-09-30,309,9,PLANSEG,2025-12-26,0.0000,34369.00,0.00,0.00,0.00,0.00,admin25+,4,PENDIENTE,0.00,,0
1238,90036,,2025-09-30,310,10,PLANCAP,2026-01-26,0.0000,61174.98,0.00,0.00,0.00,0.00,admin25+,5,PENDIENTE,0.00,,0
1239,90036,,2025-09-30,311,11,PLANINT,2026-01-26,0.0000,5287.70,0.00,0.00,0.00,0.00,admin25+,5,PENDIENTE,0.00,,0
1240,90036,,2025-09-30,312,12,PLANSEG,2026-01-26,0.0000,34369.00,0.00,0.00,0.00,0.00,admin25+,5,PENDIENTE,0.00,,0
1241,90036,,2025-09-30,313,13,PLANCAP,2026-02-26,0.0000,61812.22,0.00,0.00,0.00,0.00,admin25+,6,PENDIENTE,0.00,,0
1242,90036,,2025-09-30,314,14,PLANINT,2026-02-26,0.0000,4650.46,0.00,0.00,0.00,0.00,admin25+,6,PENDIENTE,0.00,,0
1243,90036,,2025-09-30,315,15,PLANSEG,2026-02-26,0.0000,34369.00,0.00,0.00,0.00,0.00,admin25+,6,PENDIENTE,0.00,,0
1244,90036,,2025-09-30,316,16,PLANCAP,2026-03-26,0.0000,62456.10,0.00,0.00,0.00,0.00,admin25+,7,PENDIENTE,0.00,,0
1245,90036,,2025-09-30,317,17,PLANINT,2026-03-26,0.0000,4006.58,0.00,0.00,0.00,0.00,admin25+,7,PENDIENTE,0.00,,0
1246,90036,,2025-09-30,318,18,PLANSEG,2026-03-26,0.0000,34369.00,0.00,0.00,0.00,0.00,admin25+,7,PENDIENTE,0.00,,0
1247,90036,,2025-09-30,319,19,PLANCAP,2026-04-26,0.0000,63106.68,0.00,0.00,0.00,0.00,admin25+,8,PENDIENTE,0.00,,0
1248,90036,,2025-09-30,320,20,PLANINT,2026-04-26,0.0000,3356.00,0.00,0.00,0.00,0.00,admin25+,8,PENDIENTE,0.00,,0
1249,90036,,2025-09-30,321,21,PLANSEG,2026-04-26,0.0000,34369.00,0.00,0.00,0.00,0.00,admin25+,8,PENDIENTE,0.00,,0
1250,90036,,2025-09-30,322,22,PLANCAP,2026-05-26,0.0000,63764.04,0.00,0.00,0.00,0.00,admin25+,9,PENDIENTE,0.00,,0
1251,90036,,2025-09-30,323,23,PLANINT,2026-05-26,0.0000,2698.64,0.00,0.00,0.00,0.00,admin25+,9,PENDIENTE,0.00,,0
1252,90036,,2025-09-30,324,24,PLANSEG,2026-05-26,0.0000,34369.00,0.00,0.00,0.00,0.00,admin25+,9,PENDIENTE,0.00,,0
1253,90036,,2025-09-30,325,25,PLANCAP,2026-06-26,0.0000,64428.25,0.00,0.00,0.00,0.00,admin25+,10,PENDIENTE,0.00,,0
1254,90036,,2025-09-30,326,26,PLANINT,2026-06-26,0.0000,2034.43,0.00,0.00,0.00,0.00,admin25+,10,PENDIENTE,0.00,,0
1255,90036,,2025-09-30,327,27,PLANSEG,2026-06-26,0.0000,34369.00,0.00,0.00,0.00,0.00,admin25+,10,PENDIENTE,0.00,,0
1208,90045,,2025-08-29,10,1,CAUSAC,2025-08-29,12.5000,1388.89,0.00,1388.89,0.00,0.00,sistema,,TRANSACCION,1000000.00,PAGO_059,0
1256,90036,,2025-09-30,328,28,PLANCAP,2026-07-26,0.0000,65099.38,0.00,0.00,0.00,0.00,admin25+,11,PENDIENTE,0.00,,0
1257,90036,,2025-09-30,329,29,PLANINT,2026-07-26,0.0000,1363.30,0.00,0.00,0.00,0.00,admin25+,11,PENDIENTE,0.00,,0
1258,90036,,2025-09-30,330,30,PLANSEG,2026-07-26,0.0000,34369.00,0.00,0.00,0.00,0.00,admin25+,11,PENDIENTE,0.00,,0
1259,90036,,2025-09-30,331,31,PLANCAP,2026-08-26,0.0000,65777.49,0.00,0.00,0.00,0.00,admin25+,12,PENDIENTE,0.00,,0
1260,90036,,2025-09-30,332,32,PLANINT,2026-08-26,0.0000,685.19,0.00,0.00,0.00,0.00,admin25+,12,PENDIENTE,0.00,,0
1261,90036,,2025-09-30,333,33,PLANSEG,2026-08-26,0.0000,34369.00,0.00,0.00,0.00,0.00,admin25+,12,PENDIENTE,0.00,,0
1228,90036,2025-09-26,2025-09-30,300,45,PLANCAP,2025-09-26,0.0000,171846.00,171846.00,0.00,0.00,0.00,sistema,1,PAGADA,0.00,,0
1262,90036,,2025-09-26,10,1,CAUSAC,2025-09-26,12.5000,238.68,0.00,238.68,0.00,0.00,sistema,,TRANSACCION,0.00,,0
1263,90006,2025-09-26,2025-09-30,1,0,DES,2026-05-26,8.5000,400000.00,0.00,0.00,0.00,0.00,admin25+,0,TRANSACCION ,0.00,,0
1265,90006,,2025-09-30,301,1,PLANCAP,2025-10-26,0.0000,44752.00,0.00,0.00,0.00,0.00,admin25+,2,PENDIENTE,0.00,,0
1266,90006,,2025-09-30,302,2,PLANINT,2025-10-26,0.0000,2266.67,0.00,0.00,0.00,0.00,admin25+,2,PENDIENTE,0.00,,0
1267,90006,,2025-09-30,303,3,PLANSEG,2025-10-26,0.0000,16000.00,0.00,0.00,0.00,0.00,admin25+,2,PENDIENTE,0.00,,0
1268,90006,,2025-09-30,304,4,PLANCAP,2025-11-26,0.0000,45069.00,0.00,0.00,0.00,0.00,admin25+,3,PENDIENTE,0.00,,0
1269,90006,,2025-09-30,305,5,PLANINT,2025-11-26,0.0000,1949.67,0.00,0.00,0.00,0.00,admin25+,3,PENDIENTE,0.00,,0
1270,90006,,2025-09-30,306,6,PLANSEG,2025-11-26,0.0000,16000.00,0.00,0.00,0.00,0.00,admin25+,3,PENDIENTE,0.00,,0
1271,90006,,2025-09-30,307,7,PLANCAP,2025-12-26,0.0000,45388.24,0.00,0.00,0.00,0.00,admin25+,4,PENDIENTE,0.00,,0
1272,90006,,2025-09-30,308,8,PLANINT,2025-12-26,0.0000,1630.43,0.00,0.00,0.00,0.00,admin25+,4,PENDIENTE,0.00,,0
1273,90006,,2025-09-30,309,9,PLANSEG,2025-12-26,0.0000,16000.00,0.00,0.00,0.00,0.00,admin25+,4,PENDIENTE,0.00,,0
1274,90006,,2025-09-30,310,10,PLANCAP,2026-01-26,0.0000,45709.74,0.00,0.00,0.00,0.00,admin25+,5,PENDIENTE,0.00,,0
1275,90006,,2025-09-30,311,11,PLANINT,2026-01-26,0.0000,1308.93,0.00,0.00,0.00,0.00,admin25+,5,PENDIENTE,0.00,,0
1276,90006,,2025-09-30,312,12,PLANSEG,2026-01-26,0.0000,16000.00,0.00,0.00,0.00,0.00,admin25+,5,PENDIENTE,0.00,,0
